139,장민호 드라마 최종회,콘서트와는 또다른 감동 노래하실때 정말 행복해하시는 장민호님 표정 진짜 감동입니다 매력만점 장민호님 무대매너도 최고십니다 춤선 또한 예술입니다진정성있는 노래 장민호님의 편이되길 정말 잘했다는 생각이 듭니다앞으로 쭉 ...,10
140,장민호 드라마 최종회,너무나 감동이네요 보는내내 행복합니다,10
141,장민호 드라마 최종회,장민호 드라마 최종회 넘넘 감동이네요 멋지고 잘생기고 노래는 더더욱 굿입니다 가슴이 절절하게 부르는 노래에 눈물이 나네요 감사합니다 수고하셨습니다,10
142,장민호 드라마 최종회,장민호 단독콘서트 심쿵심쿵 최고예요,10
143,장민호 드라마 최종회,장민호 님의 콘서트를 직접 보았는데도 스크린으로 보는 콘서트 무비는 색다른 감동이었습니다 많은 분들이 꼭 보시고 행복에너지 듬뿍 받아가시길 바랍니다,10
144,장민호 드라마 최종회,콘서트 의 감동과는 또다른 감동이쓰나미처럼 몰려옵니다~꼭 가서 보세요안보시면 후회합니다^^,10
145,장민호 드라마 최종회,콘서트 의 감동과는 또다른 감동이쓰나미처럼 몰려옵니다~꼭 가서 보세요안보시면 후회합니다^^,10
146,장민호 드라마 최종회,장민호 단독콘서트 드라마 못보신 분들은 무조건 보셔야 합니다.콘서트에서의 감정과 느낌이 그대로 전달된다는..,10
147,장민호 드라마 최종회,한번보면 또 보고싶어질거에요,10
148,장민호 드라마 최종회,장민호드라마최종회 잘봤어요가수님의 노래인생이 반영된 멘트와 무대영상들뭉클했네요 ㆍ 앞으로의 장민호의 노래길에 관심과 응원을 보냅니다,10
149,장민호 드라마 최종회,한편의 아름다운목소리로전하는 눈물겨운 음악영화이다,10
150,장민호 드라마 최종회,장민호 드라마 최종회 영화 보면서 장민호 가수의 뛰어난 가창력과 잘생긴 외모와 착한 인성에 반했어요!코로나로 모두가 힘든 시기에 국민 힐링 영화로 장민호 드라마 최종회를 강력히 추천합니다,10
151,장민호 드라마 최종회,가수 장민호의 시선으로 보고, 노래를 듣게되는 색다른 경험으로 콘서트를 즐길 수 있는 매력있는 감동적인 콘서트무비였어요 콘서트현장에서 느꼈던 감동과는 또다른 섬세하고 깊은 감성으로 표현된 노래를 들을 수있어 더 좋...,10
